date,country_code,cases,deaths,recovered,retail,grocery,parks,transit,work,residential,s1_school,s2_workplace,s3_events,s4_transport,s5_info,s6_movement,s7_travel,s8_fiscal,s9_monetary,s10_investment,stringency
2020-03-27,LVA,280,0,1,-32.012188197403376,-10.743902908006325,34.57243607687949,-35.38383148249692,-40.13966044979113,14.63294002896718,,,,,,,,,,,
2020-03-28,LVA,305,0,1,-40.84396410296507,-9.19964670437086,46.4746566507626,-23.263328405756994,-22.56024320404289,4.462691461365445,,,,,,,,,,,
2020-03-29,LVA,347,0,1,-50.39726910840572,-20.50434779319468,-18.024769835258642,-47.63906484644598,-25.306932012445944,6.9829422518126165,,,,,,,,,,,
2020-03-30,LVA,376,0,1,-38.86612516279568,-21.15442562036352,-11.060787429183952,-45.57134021664512,-40.64728756454914,16.26814535470429,,,,,,,,,,,
2020-03-31,LVA,398,0,1,-38.09194542154188,-17.575753984189937,4.893205040922909,-44.682356803942895,-41.560045252146125,15.758270739900007,,,,,,,,,,,
2020-04-01,LVA,446,0,1,-40.396393229556054,-21.221244137744918,-8.200656950839262,-47.15993515890734,-42.58385710292897,16.866249217407987,,,,,,,,,,,
2020-04-02,LVA,458,0,31,-42.196177175447545,-22.316395022843786,-21.7547632476015,-49.3791970625221,-43.36150408525091,18.315080485389213,,,,,,,,,,,
2020-04-03,LVA,493,1,1,-38.530182919149794,-17.868807791164688,-16.202603432974282,-48.09451973465015,-42.54926993981388,18.469347964224553,,,,,,,,,,,
2020-04-04,LVA,509,1,1,-44.1325986710161,-14.396847321944719,-0.7249103945960522,-37.11375940936383,-25.447951109472587,8.97052172689352,,,,,,,,,,,
2020-04-05,LVA,533,1,1,-36.0,-6.0,71.0,-26.0,-24.0,4.0,,,,,,,,,,,
2020-04-06,LVA,542,1,16,,,,,,,,,,,,,,,,,
2020-04-07,LVA,548,2,16,,,,,,,,,,,,,,,,,
2020-04-08,LVA,577,2,16,,,,,,,,,,,,,,,,,
2020-04-09,LVA,589,3,16,,,,,,,,,,,,,,,,,
2020-04-10,LVA,612,3,16,,,,,,,,,,,,,,,,,
2020-01-22,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.76
2020-02-14,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.76
2020-02-15,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.76
2020-02-16,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.76
2020-02-17,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.76
2020-02-18,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.76
2020-02-19,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.76
2020-02-20,LBN,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.76
2020-02-21,LBN,1,0,0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-22,LBN,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-23,LBN,1,0,0,-1.4078399345201735,3.5580874539886946,3.3954376302632676,0.66393372267673,1.110632975391901,0.6224316331989653,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-24,LBN,1,0,0,-6.980527643009718,-4.1269136444542065,-4.436037567289703,0.8335875387330807,0.5531161642161362,-0.14919065722428684,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-25,LBN,1,0,0,-1.2710028523740244,-1.8569459700595805,-1.4442902383765635,0.2975912395053987,2.155073493069849,0.678241603226563,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-26,LBN,2,0,0,0.7797435415310152,-0.12830799442259858,4.986495509559208,3.332671038277643,3.8899481057167438,-0.8080750172363844,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-27,LBN,2,0,0,3.6120486383080412,0.9049550983442624,12.28626658703282,-0.8222293606590962,0.1241676375511336,-0.8473634234718294,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.05
2020-02-28,LBN,2,0,0,7.187546527795495,7.0333828006258905,17.479958570804254,-2.4734260069558904,2.5709472115998895,-1.5281571381784758,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,28.57
2020-02-29,LBN,4,0,0,-7.357749841834854,1.618354756706107,-10.461841546793671,-6.129903694682503,-4.420654475213963,1.5965078665316554,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,28.57
2020-03-01,LBN,10,0,0,-2.628803419780244,6.67141986074434,3.3954376302632676,-2.3237713822372705,1.618354804223626,0.39425577139560736,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,47.62
2020-03-02,LBN,13,0,0,-1.8718731560119737,3.516425083952417,-0.4126566576133067,-6.390822597282126,-10.785808241945631,0.9111390747857481,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.86
2020-03-03,LBN,13,0,0,6.783144816339772,6.599689297579387,9.181562252276043,-8.332576164510915,-9.779752542842788,0.8020034069900329,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.86
2020-03-04,LBN,13,0,1,8.669700285456583,8.519792596046496,20.582555704328918,-6.059403594692512,-8.578493785510243,-0.33532519721904885,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.86
2020-03-05,LBN,16,0,1,8.58024237429491,8.672492748035125,26.964547917611903,-12.881592869943372,-11.075841732762026,-0.21771641076669251,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.86
2020-03-06,LBN,22,0,1,-12.406227205783459,-3.0494366557121233,-6.235543071529438,-20.06224538687485,-10.611713192108846,3.8362807909176464,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.86
2020-03-07,LBN,22,0,1,-9.674828578098042,3.970359975430745,11.14228074567748,-18.668330451190823,-3.6807167437725123,1.1654330365315246,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.86
2020-03-08,LBN,32,0,1,-6.142181271586746,3.1689252744986423,30.20152078991224,-18.92212920177782,1.110632975391901,-1.5096288902401034,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.86
2020-03-09,LBN,32,0,1,-8.098455437663832,1.3675008854794835,4.848690193268,-19.728207123241624,-14.167372369122626,1.3960117635295912,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.86
2020-03-10,LBN,41,1,1,-8.134427304385204,3.412766148231506,-1.4442902383765635,-20.831436387834813,-12.035643626159448,2.9551972044396497,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,39000000.0,42.86
2020-03-11,LBN,61,3,1,-11.31289990420068,21.119842362235076,1.3792465268751122,-18.784147924792826,-12.764688994903631,2.6630326761695846,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.86
2020-03-12,LBN,61,3,1,-32.104190401876465,-1.508261187304694,-19.027404910314125,-33.16325669155605,-25.41731047602085,7.5487902805809295,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,61.9
2020-03-13,LBN,77,3,1,-45.91252727477964,-15.862004187533344,-31.688817822823303,-36.55176372319233,-32.386048133416075,11.026865061945555,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,61.9
2020-03-14,LBN,93,3,1,-50.02049954981055,-14.8888586505741,-28.153396449484873,-41.79476524306014,-28.648887099931386,10.041764955260561,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,61.9
2020-03-15,LBN,110,3,1,-54.644189237067046,-15.955806727850677,-31.36312218850643,-41.827866104205974,-23.73584883172275,9.12550130574845,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,61.9
2020-03-16,LBN,110,3,1,-56.03921125807088,-27.032506736369218,-38.78952826553571,-44.18006176629919,-50.522327312340416,14.363269842084911,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,61.9
2020-03-17,LBN,120,3,3,-61.90458308668545,-36.21046793667588,-51.16916886328822,-58.32801571665906,-54.82206795366857,17.408701350668448,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,61.9
2020-03-18,LBN,133,3,3,-62.08878736294505,-33.411957783925054,-50.92591613329947,-62.71480185737999,-55.56699564530982,18.170355346012386,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,90.48
2020-03-19,LBN,157,4,4,-63.24342825956023,-36.65069964087642,-50.44979885286545,-78.11179328605674,-57.50247248490577,19.083828089987794,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,90.48
2020-03-20,LBN,163,4,4,-65.04373428818481,-34.35537407585083,-50.90654815870939,-78.3252154503767,-57.229776722044704,20.865854516390897,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,90.48
2020-03-21,LBN,187,4,4,-64.02461434866723,-31.201868249620023,-48.566747120183095,-80.24594250729211,-47.69754236156446,16.03052451824239,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,90.48
2020-03-22,LBN,248,4,8,-74.37889614268038,-47.42266513631899,-60.84981527677431,-84.31966458994118,-45.12348834353445,16.354384887175033,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,90.48
2020-03-23,LBN,267,4,8,-69.46731042217922,-42.22150123518783,-55.29571528124629,-81.13571876117312,-64.6519942284884,20.941012232142064,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-03-24,LBN,318,4,8,-67.4167250506512,-40.551715140129915,-54.47040196601965,-81.24258407529422,-64.03469456877251,21.538279584840677,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,90.48
2020-03-25,LBN,333,6,20,-67.52055919932504,-39.95577175701544,-49.75886127641449,-81.19597651779898,-66.37382978908457,21.287256830313655,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,6000000.0,95.24
2020-03-26,LBN,368,6,23,-65.29069337628933,-38.05841026169841,-43.8173937258152,-80.03033024912462,-62.270544993233734,20.153230639364835,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-03-27,LBN,391,8,27,-68.76797693113737,-42.27407316078065,-47.533226734234965,-79.6993404137311,-61.164896680843945,21.938465860903715,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-03-28,LBN,412,8,30,-73.23196169718366,-47.10489860699506,-58.518246836939284,-84.14679336106164,-54.86925141756411,19.33942049441642,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-03-29,LBN,438,10,30,-73.03335057585265,-48.31218599104207,-59.33079465184458,-84.31966458994118,-40.5540223429355,15.280144044582688,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-03-30,LBN,446,11,35,-65.1386030835198,-39.291146998560805,-52.40713346061481,-78.35709854960363,-59.66135996029392,19.282348714885117,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-03-31,LBN,470,12,37,-59.99138706413386,-33.09883027039629,-46.320473294506876,-75.58834247780675,-58.527281588039735,18.660246780298408,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-04-01,LBN,479,14,43,-63.19892752991046,-35.05432539913827,-51.56249248714824,-76.95439507443221,-58.43936929560264,19.316549179573343,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-04-02,LBN,494,16,46,-59.68354022529981,-31.19583443551243,-39.68572981915056,-77.0154910482379,-58.27231687006058,18.58097122385503,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-04-03,LBN,508,17,50,-62.22089757332937,-30.00254211071407,-40.58212757900259,-77.50073966767559,-57.13795509773133,20.296235716452102,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-04-04,LBN,520,17,54,-64.99006592915235,-34.050168801531534,-40.91174061867125,-80.24594250729211,-48.64618968098022,15.779725633143448,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,100.0
2020-04-05,LBN,527,18,54,-68.0,-39.0,-47.0,-81.0,-37.0,13.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,95.24
2020-04-06,LBN,541,19,60,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,95.24
2020-04-07,LBN,548,19,62,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,95.24
2020-04-08,LBN,576,19,62,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,95.24
2020-04-09,LBN,582,19,67,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,95.24
2020-04-10,LBN,609,20,76,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,95.24
2020-01-22,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-01-23,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-01-24,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-01-25,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-01-26,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-01-27,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-01-28,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-01-29,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-01-30,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-01-31,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-01,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-02,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-03,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-04,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-05,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-06,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-07,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-08,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-09,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-10,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-11,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-12,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-13,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-14,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-15,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-16,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-17,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-18,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-19,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-20,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-21,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-22,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-23,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-24,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-25,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-26,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-27,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-28,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-02-29,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-01,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-02,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-03,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-04,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-05,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-06,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-07,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-08,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-09,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-10,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-11,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-12,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-13,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-14,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-15,LBR,0,0,0,,,,,,,,,,,,,,,,,
2020-03-16,LBR,1,0,0,,,,,,,,,,,,,,,,,
2020-03-17,LBR,1,0,0,,,,,,,,,,,,,,,,,
2020-03-18,LBR,2,0,0,,,,,,,,,,,,,,,,,
2020-03-19,LBR,2,0,0,,,,,,,,,,,,,,,,,
2020-03-20,LBR,2,0,0,,,,,,,,,,,,,,,,,
2020-03-21,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-22,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-23,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-24,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-25,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-26,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-27,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-28,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-29,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-30,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-03-31,LBR,3,0,0,,,,,,,,,,,,,,,,,
2020-04-01,LBR,6,0,0,,,,,,,,,,,,,,,,,
2020-04-02,LBR,6,0,0,,,,,,,,,,,,,,,,,
2020-04-03,LBR,7,0,0,,,,,,,,,,,,,,,,,
2020-04-04,LBR,10,1,3,,,,,,,,,,,,,,,,,
2020-04-05,LBR,13,3,3,,,,,,,,,,,,,,,,,
2020-04-06,LBR,14,3,3,,,,,,,,,,,,,,,,,
2020-04-07,LBR,14,3,3,,,,,,,,,,,,,,,,,
2020-04-08,LBR,31,4,3,,,,,,,,,,,,,,,,,
2020-04-09,LBR,31,4,3,,,,,,,,,,,,,,,,,
2020-04-10,LBR,37,5,3,,,,,,,,,,,,,,,,,
2020-01-22,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-01-23,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-01-24,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-01-25,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-01-26,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-01-27,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-01-28,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-01-29,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-01-30,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-01-31,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-01,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-02,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-03,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-04,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-05,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-06,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-07,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-08,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-09,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-10,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-11,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-12,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-13,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-14,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-15,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-16,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-17,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-18,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-19,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-20,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-21,LBY,0,0,0,,,,,,,,,,,,,,,,,
2020-02-22,LBY,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2020-02-23,LBY,0,0,0,5.715684349361803,6.611111409547392,12.16483609411409,3.213117607274187,6.326015094229845,0.25071588640134884,,,,,,,,,,,
2020-02-24,LBY,0,0,0,4.997553147603773,6.8375430755470585,8.976350601579174,4.254655505718883,5.998887668912304,-0.5862986909515521,,,,,,,,,,,
2020-02-25,LBY,0,0,0,5.47755627098675,6.741251265742884,15.245980316759189,7.530738116433777,6.657423090258774,-0.31954635169679196,,,,,,,,,,,
2020-02-26,LBY,0,0,0,3.5122782832225905,5.451459935376609,11.285280634585213,6.750239030067705,6.649685654871955,-0.48773628901951777,,,,,,,,,,,
2020-02-27,LBY,0,0,0,3.2681109762745533,7.325252275651267,12.996577002158398,10.61242325750947,5.010710493332014,1.0496014547683425,,,,,,,,,,,
2020-02-28,LBY,0,0,0,3.5128433338057263,3.5314213117528057,8.43394936952311,8.455563631451561,3.0498296626073023,0.2938893850020325,,,,,,,,,,,
2020-02-29,LBY,0,0,0,3.2628719020734476,5.769889957589223,10.196668809323226,9.128164979681143,7.19325331900483,-0.1292638582415607,,,,,,,,,,,
2020-03-01,LBY,0,0,0,7.495095426514824,8.814814765075432,12.461535513981874,2.4098348584609206,9.04560480297395,0.6141459030698956,,,,,,,,,,,
2020-03-02,LBY,0,0,0,4.4096066614035525,8.152453191015036,12.925940638054907,6.80744854139063,8.939518217233159,-0.6571591729291135,,,,,,,,,,,
2020-03-03,LBY,0,0,0,5.654250126386499,7.402158410576099,11.615988149241453,3.3469947184150115,9.838848569303629,0.39824310542853936,,,,,,,,,,,
2020-03-04,LBY,0,0,0,3.6274363935564575,7.009019341357093,8.111296612261787,-0.843781384906091,8.473937960313265,0.721710987679161,,,,,,,,,,,
2020-03-05,LBY,0,0,0,3.482412087152097,7.081080064784548,9.747429778652243,4.898038928854587,7.663443629050484,0.5887998887632299,,,,,,,,,,,
2020-03-06,LBY,0,0,0,5.339522294846143,6.44868134435996,15.813653085878116,8.455563631451561,4.416991284649999,-0.2688149448334521,,,,,,,,,,,
2020-03-07,LBY,0,0,0,3.2628719020734476,7.400514623527109,15.613649072984982,-0.9128191755638918,8.40400126684831,-0.6805878738209482,,,,,,,,,,,
2020-03-08,LBY,0,0,0,4.313725725928485,8.685187920851117,13.054944924265204,-1.6065588036370935,9.459457671174315,-0.5188518958896069,,,,,,,,,,,
2020-03-09,LBY,0,0,0,4.17442806692346,7.494997461799406,14.362155677252789,-2.552793035671747,7.528015554039149,-2.3491624619635005,,,,,,,,,,,
2020-03-10,LBY,0,0,0,3.062721100480029,5.155073312365197,14.519981883255642,-6.693989436830023,7.069832447389582,-1.1188813752622961,,,,,,,,,,,
2020-03-11,LBY,0,0,0,4.318373033206828,8.56658009030085,13.401273065877273,-3.375120184432799,7.650082036877257,-1.4316478786020146,,,,,,,,,,,
2020-03-12,LBY,0,0,0,4.446769089826529,10.499528619890357,16.245718940390677,1.6326814280153774,8.017141650547165,0.2411537609996843,,,,,,,,,,,
2020-03-13,LBY,0,0,0,6.744657491061258,8.29116249587039,19.327796013875805,-1.0569461233303872,4.416991284649999,0.04944142970748285,,,,,,,,,,,
2020-03-14,LBY,0,0,0,2.246567648625729,10.285458930840079,15.932295592644364,0.9128191755638918,6.053731637190781,0.10567900222032117,,,,,,,,,,,
2020-03-15,LBY,0,0,0,1.1323546895251677,14.129633559040695,13.648350370593125,-4.819669716921841,1.4780392061696046,3.1261265659049693,,,,,,,,,,,
