region,date,region_name,confirmed,geoname_code
RU-KYA,2020-03-11,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-12,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-13,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-14,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-15,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-16,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-17,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-18,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-19,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-20,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-21,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-22,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-23,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-24,Krasnoyarskiy kray,0.0,RU.KX
RU-KYA,2020-03-25,Krasnoyarskiy kray,5.0,RU.KX
RU-KYA,2020-03-26,Krasnoyarskiy kray,8.0,RU.KX
RU-KYA,2020-03-27,Krasnoyarskiy kray,8.0,RU.KX
RU-KYA,2020-03-28,Krasnoyarskiy kray,12.0,RU.KX
RU-KYA,2020-03-29,Krasnoyarskiy kray,12.0,RU.KX
RU-KYA,2020-03-30,Krasnoyarskiy kray,14.0,RU.KX
RU-KYA,2020-03-31,Krasnoyarskiy kray,14.0,RU.KX
RU-KYA,2020-04-01,Krasnoyarskiy kray,20.0,RU.KX
RU-KYA,2020-04-02,Krasnoyarskiy kray,25.0,RU.KX
RU-KYA,2020-04-03,Krasnoyarskiy kray,25.0,RU.KX
RU-KYA,2020-04-04,Krasnoyarskiy kray,25.0,RU.KX
RU-KYA,2020-04-05,Krasnoyarskiy kray,29.0,RU.KX
RU-KYA,2020-04-06,Krasnoyarskiy kray,32.0,RU.KX
RU-KYA,2020-04-07,Krasnoyarskiy kray,32.0,RU.KX
RU-KYA,2020-04-08,Krasnoyarskiy kray,39.0,RU.KX
RU-KYA,2020-04-09,Krasnoyarskiy kray,39.0,RU.KX
RU-KYA,2020-04-10,Krasnoyarskiy kray,39.0,RU.KX
RU-KYA,2020-04-11,Krasnoyarskiy kray,60.0,RU.KX
RU-KYA,2020-04-12,Krasnoyarskiy kray,85.0,RU.KX
RU-KYA,2020-04-13,Krasnoyarskiy kray,110.0,RU.KX
RU-KYA,2020-04-14,Krasnoyarskiy kray,131.0,RU.KX
RU-KYA,2020-04-15,Krasnoyarskiy kray,142.0,RU.KX
RU-KYA,2020-04-16,Krasnoyarskiy kray,202.0,RU.KX
RU-KYA,2020-04-17,Krasnoyarskiy kray,231.0,RU.KX
RU-KYA,2020-04-18,Krasnoyarskiy kray,276.0,RU.KX
RU-KYA,2020-04-19,Krasnoyarskiy kray,300.0,RU.KX
RU-KYA,2020-04-20,Krasnoyarskiy kray,306.0,RU.KX
RU-KYA,2020-04-21,Krasnoyarskiy kray,370.0,RU.KX
RU-KYA,2020-04-22,Krasnoyarskiy kray,392.0,RU.KX
RU-KYA,2020-04-23,Krasnoyarskiy kray,427.0,RU.KX
RU-KYA,2020-04-24,Krasnoyarskiy kray,449.0,RU.KX
RU-KYA,2020-04-25,Krasnoyarskiy kray,467.0,RU.KX
RU-KYA,2020-04-26,Krasnoyarskiy kray,508.0,RU.KX
RU-KYA,2020-04-27,Krasnoyarskiy kray,527.0,RU.KX
RU-KYA,2020-04-28,Krasnoyarskiy kray,574.0,RU.KX
RU-KYA,2020-04-29,Krasnoyarskiy kray,666.0,RU.KX
RU-KYA,2020-04-30,Krasnoyarskiy kray,666.0,RU.KX
RU-KYA,2020-05-01,Krasnoyarskiy kray,666.0,RU.KX
RU-LEN,2020-01-22,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-01-23,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-01-24,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-01-25,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-01-26,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-01-27,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-01-28,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-01-29,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-01-30,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-01-31,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-01,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-02,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-03,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-04,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-05,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-06,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-07,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-08,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-09,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-10,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-11,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-12,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-13,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-14,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-15,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-16,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-17,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-18,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-19,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-20,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-21,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-22,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-23,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-24,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-25,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-26,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-27,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-28,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-02-29,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-01,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-02,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-03,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-04,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-05,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-06,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-07,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-08,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-09,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-10,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-11,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-12,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-13,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-14,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-15,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-16,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-17,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-18,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-19,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-20,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-21,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-22,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-23,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-24,Leningradskaya oblast,0.0,RU.LN
RU-LEN,2020-03-25,Leningradskaya oblast,3.0,RU.LN
RU-LEN,2020-03-26,Leningradskaya oblast,3.0,RU.LN
RU-LEN,2020-03-27,Leningradskaya oblast,3.0,RU.LN
RU-LEN,2020-03-28,Leningradskaya oblast,7.0,RU.LN
RU-LEN,2020-03-29,Leningradskaya oblast,9.0,RU.LN
RU-LEN,2020-03-30,Leningradskaya oblast,11.0,RU.LN
RU-LEN,2020-03-31,Leningradskaya oblast,14.0,RU.LN
RU-LEN,2020-04-01,Leningradskaya oblast,20.0,RU.LN
RU-LEN,2020-04-02,Leningradskaya oblast,31.0,RU.LN
RU-LEN,2020-04-03,Leningradskaya oblast,41.0,RU.LN
RU-LEN,2020-04-04,Leningradskaya oblast,47.0,RU.LN
RU-LEN,2020-04-05,Leningradskaya oblast,57.0,RU.LN
RU-LEN,2020-04-06,Leningradskaya oblast,62.0,RU.LN
RU-LEN,2020-04-07,Leningradskaya oblast,62.0,RU.LN
RU-LEN,2020-04-08,Leningradskaya oblast,94.0,RU.LN
RU-LEN,2020-04-09,Leningradskaya oblast,112.0,RU.LN
RU-LEN,2020-04-10,Leningradskaya oblast,129.0,RU.LN
RU-LEN,2020-04-11,Leningradskaya oblast,134.0,RU.LN
RU-LEN,2020-04-12,Leningradskaya oblast,139.0,RU.LN
RU-LEN,2020-04-13,Leningradskaya oblast,155.0,RU.LN
RU-LEN,2020-04-14,Leningradskaya oblast,190.0,RU.LN
RU-LEN,2020-04-15,Leningradskaya oblast,298.0,RU.LN
RU-LEN,2020-04-16,Leningradskaya oblast,330.0,RU.LN
RU-LEN,2020-04-17,Leningradskaya oblast,354.0,RU.LN
RU-LEN,2020-04-18,Leningradskaya oblast,388.0,RU.LN
RU-LEN,2020-04-19,Leningradskaya oblast,417.0,RU.LN
RU-LEN,2020-04-20,Leningradskaya oblast,454.0,RU.LN
RU-LEN,2020-04-21,Leningradskaya oblast,496.0,RU.LN
RU-LEN,2020-04-22,Leningradskaya oblast,537.0,RU.LN
RU-LEN,2020-04-23,Leningradskaya oblast,576.0,RU.LN
RU-LEN,2020-04-24,Leningradskaya oblast,615.0,RU.LN
RU-LEN,2020-04-25,Leningradskaya oblast,658.0,RU.LN
RU-LEN,2020-04-26,Leningradskaya oblast,700.0,RU.LN
RU-LEN,2020-04-27,Leningradskaya oblast,743.0,RU.LN
RU-LEN,2020-04-28,Leningradskaya oblast,781.0,RU.LN
RU-LEN,2020-04-29,Leningradskaya oblast,885.0,RU.LN
RU-LEN,2020-04-30,Leningradskaya oblast,885.0,RU.LN
RU-LEN,2020-05-01,Leningradskaya oblast,885.0,RU.LN
RU-LIP,2020-01-22,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-01-23,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-01-24,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-01-25,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-01-26,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-01-27,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-01-28,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-01-29,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-01-30,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-01-31,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-01,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-02,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-03,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-04,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-05,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-06,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-07,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-08,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-09,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-10,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-11,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-12,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-13,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-14,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-15,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-16,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-17,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-18,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-19,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-20,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-21,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-22,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-23,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-24,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-25,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-26,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-27,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-28,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-02-29,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-01,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-02,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-03,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-04,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-05,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-06,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-07,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-08,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-09,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-10,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-11,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-12,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-13,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-14,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-15,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-16,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-17,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-18,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-19,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-20,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-21,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-22,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-23,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-24,Lipetsk oblast,0.0,RU.LP
RU-LIP,2020-03-25,Lipetsk oblast,5.0,RU.LP
RU-LIP,2020-03-26,Lipetsk oblast,5.0,RU.LP
RU-LIP,2020-03-27,Lipetsk oblast,5.0,RU.LP
RU-LIP,2020-03-28,Lipetsk oblast,8.0,RU.LP
RU-LIP,2020-03-29,Lipetsk oblast,9.0,RU.LP
RU-LIP,2020-03-30,Lipetsk oblast,10.0,RU.LP
RU-LIP,2020-03-31,Lipetsk oblast,10.0,RU.LP
RU-LIP,2020-04-01,Lipetsk oblast,11.0,RU.LP
RU-LIP,2020-04-02,Lipetsk oblast,15.0,RU.LP
RU-LIP,2020-04-03,Lipetsk oblast,18.0,RU.LP
RU-LIP,2020-04-04,Lipetsk oblast,18.0,RU.LP
RU-LIP,2020-04-05,Lipetsk oblast,18.0,RU.LP
RU-LIP,2020-04-06,Lipetsk oblast,26.0,RU.LP
RU-LIP,2020-04-07,Lipetsk oblast,26.0,RU.LP
RU-LIP,2020-04-08,Lipetsk oblast,44.0,RU.LP
RU-LIP,2020-04-09,Lipetsk oblast,48.0,RU.LP
RU-LIP,2020-04-10,Lipetsk oblast,55.0,RU.LP
RU-LIP,2020-04-11,Lipetsk oblast,58.0,RU.LP
RU-LIP,2020-04-12,Lipetsk oblast,63.0,RU.LP
RU-LIP,2020-04-13,Lipetsk oblast,69.0,RU.LP
RU-LIP,2020-04-14,Lipetsk oblast,74.0,RU.LP
RU-LIP,2020-04-15,Lipetsk oblast,85.0,RU.LP
RU-LIP,2020-04-16,Lipetsk oblast,96.0,RU.LP
RU-LIP,2020-04-17,Lipetsk oblast,108.0,RU.LP
RU-LIP,2020-04-18,Lipetsk oblast,129.0,RU.LP
RU-LIP,2020-04-19,Lipetsk oblast,149.0,RU.LP
RU-LIP,2020-04-20,Lipetsk oblast,169.0,RU.LP
RU-LIP,2020-04-21,Lipetsk oblast,189.0,RU.LP
RU-LIP,2020-04-22,Lipetsk oblast,213.0,RU.LP
RU-LIP,2020-04-23,Lipetsk oblast,238.0,RU.LP
RU-LIP,2020-04-24,Lipetsk oblast,263.0,RU.LP
RU-LIP,2020-04-25,Lipetsk oblast,284.0,RU.LP
RU-LIP,2020-04-26,Lipetsk oblast,306.0,RU.LP
RU-LIP,2020-04-27,Lipetsk oblast,330.0,RU.LP
RU-LIP,2020-04-28,Lipetsk oblast,356.0,RU.LP
RU-LIP,2020-04-29,Lipetsk oblast,415.0,RU.LP
RU-LIP,2020-04-30,Lipetsk oblast,415.0,RU.LP
RU-LIP,2020-05-01,Lipetsk oblast,415.0,RU.LP
RU-MAG,2020-01-22,Magadan oblast,0.0,RU.MG
RU-MAG,2020-01-23,Magadan oblast,0.0,RU.MG
RU-MAG,2020-01-24,Magadan oblast,0.0,RU.MG
RU-MAG,2020-01-25,Magadan oblast,0.0,RU.MG
RU-MAG,2020-01-26,Magadan oblast,0.0,RU.MG
RU-MAG,2020-01-27,Magadan oblast,0.0,RU.MG
RU-MAG,2020-01-28,Magadan oblast,0.0,RU.MG
RU-MAG,2020-01-29,Magadan oblast,0.0,RU.MG
RU-MAG,2020-01-30,Magadan oblast,0.0,RU.MG
RU-MAG,2020-01-31,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-01,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-02,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-03,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-04,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-05,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-06,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-07,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-08,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-09,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-10,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-11,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-12,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-13,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-14,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-15,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-16,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-17,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-18,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-19,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-20,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-21,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-22,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-23,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-24,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-25,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-26,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-27,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-28,Magadan oblast,0.0,RU.MG
RU-MAG,2020-02-29,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-01,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-02,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-03,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-04,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-05,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-06,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-07,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-08,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-09,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-10,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-11,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-12,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-13,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-14,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-15,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-16,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-17,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-18,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-19,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-20,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-21,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-22,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-23,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-24,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-25,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-26,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-27,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-28,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-29,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-30,Magadan oblast,0.0,RU.MG
RU-MAG,2020-03-31,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-01,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-02,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-03,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-04,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-05,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-06,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-07,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-08,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-09,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-10,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-11,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-12,Magadan oblast,1.0,RU.MG
RU-MAG,2020-04-13,Magadan oblast,2.0,RU.MG
RU-MAG,2020-04-14,Magadan oblast,3.0,RU.MG
RU-MAG,2020-04-15,Magadan oblast,3.0,RU.MG
RU-MAG,2020-04-16,Magadan oblast,18.0,RU.MG
RU-MAG,2020-04-17,Magadan oblast,18.0,RU.MG
RU-MAG,2020-04-18,Magadan oblast,62.0,RU.MG
RU-MAG,2020-04-19,Magadan oblast,63.0,RU.MG
RU-MAG,2020-04-20,Magadan oblast,63.0,RU.MG
RU-MAG,2020-04-21,Magadan oblast,65.0,RU.MG
RU-MAG,2020-04-22,Magadan oblast,67.0,RU.MG
RU-MAG,2020-04-23,Magadan oblast,76.0,RU.MG
RU-MAG,2020-04-24,Magadan oblast,78.0,RU.MG
RU-MAG,2020-04-25,Magadan oblast,87.0,RU.MG
RU-MAG,2020-04-26,Magadan oblast,88.0,RU.MG
RU-MAG,2020-04-27,Magadan oblast,91.0,RU.MG
RU-MAG,2020-04-28,Magadan oblast,92.0,RU.MG
RU-MAG,2020-04-29,Magadan oblast,101.0,RU.MG
RU-MAG,2020-04-30,Magadan oblast,101.0,RU.MG
RU-MAG,2020-05-01,Magadan oblast,101.0,RU.MG
RU-ME,2020-01-22,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-01-23,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-01-24,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-01-25,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-01-26,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-01-27,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-01-28,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-01-29,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-01-30,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-01-31,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-01,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-02,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-03,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-04,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-05,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-06,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-07,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-08,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-09,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-10,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-11,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-12,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-13,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-14,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-15,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-16,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-17,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-18,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-19,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-20,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-21,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-22,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-23,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-24,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-25,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-26,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-27,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-28,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-02-29,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-01,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-02,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-03,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-04,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-05,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-06,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-07,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-08,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-09,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-10,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-11,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-12,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-13,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-14,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-15,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-16,Republic of Mariy El,0.0,RU.ME
RU-ME,2020-03-17,Republic of Mariy El,0.0,RU.ME
