date,country_code,cases,deaths,recovered,c1_school_closing,c2_workplace_closing,c3_cancel_public_events,c4_restrictions_on_gatherings,c6_stay_at_home_requirements,c7_restrictions_on_internal_movement,c8_international_travel_controls,e1_income_support,e2_debt/contract_relief,e3_fiscal_measures,e4_international_support,h1_public_information_campaigns,h2_testing_policy,h3_contact_tracing,h4_emergency_investment_in_healthcare,h5_investment_in_vaccines,stringencyindexfordisplay,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-03-15,ITA,17660.0,1439.0,1266.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,87.43,-90.0,-60.0,-81.0,-80.0,-55.0,22.0
2020-03-16,ITA,21157.0,1966.0,1441.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,87.43,-75.0,-37.0,-67.0,-74.0,-58.0,27.0
2020-03-17,ITA,24747.0,2335.0,1809.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,87.43,-77.0,-41.0,-68.0,-76.0,-61.0,29.0
2020-03-18,ITA,27980.0,2749.0,2158.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,87.43,-79.0,-43.0,-71.0,-77.0,-61.0,30.0
2020-03-19,ITA,31506.0,2941.0,2503.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,87.43,-79.0,-44.0,-74.0,-78.0,-63.0,31.0
2020-03-20,ITA,35713.0,4025.0,2978.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-80.0,-40.0,-77.0,-78.0,-63.0,32.0
2020-03-21,ITA,41035.0,4440.0,3405.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-86.0,-51.0,-85.0,-80.0,-63.0,26.0
2020-03-22,ITA,47021.0,4440.0,4032.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-95.0,-85.0,-91.0,-87.0,-63.0,24.0
2020-03-23,ITA,53578.0,6072.0,4825.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-80.0,-45.0,-81.0,-81.0,-68.0,32.0
2020-03-24,ITA,59138.0,7024.0,5476.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-81.0,-48.0,-80.0,-81.0,-69.0,32.0
2020-03-25,ITA,63927.0,7024.0,6077.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-83.0,-51.0,-82.0,-82.0,-70.0,34.0
2020-03-26,ITA,69176.0,8326.0,6820.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-84.0,-52.0,-84.0,-83.0,-72.0,35.0
2020-03-27,ITA,74386.0,9362.0,7503.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-83.0,-46.0,-82.0,-82.0,-71.0,36.0
2020-03-28,ITA,80589.0,10361.0,8215.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-87.0,-54.0,-86.0,-82.0,-65.0,27.0
2020-03-29,ITA,86498.0,10950.0,9134.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-94.0,-85.0,-90.0,-87.0,-63.0,24.0
2020-03-30,ITA,92472.0,12384.0,10023.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-81.0,-47.0,-79.0,-81.0,-69.0,32.0
2020-03-31,ITA,97689.0,13030.0,10779.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-90.0,-42.0,-78.0,-79.0,-70.0,33.0
2020-04-01,ITA,101739.0,14620.0,11591.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-90.0,-41.0,-77.0,-79.0,-70.0,33.0
2020-04-02,ITA,105792.0,15729.0,12428.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-90.0,-40.0,-77.0,-79.0,-70.0,34.0
2020-04-03,ITA,110574.0,16847.0,13155.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-85.0,-37.0,-78.0,-79.0,-69.0,35.0
2020-04-04,ITA,115242.0,18278.0,13915.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-89.0,-48.0,-84.0,-80.0,-63.0,27.0
2020-04-05,ITA,119827.0,19758.0,14681.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-95.0,-82.0,-90.0,-86.0,-62.0,24.0
2020-04-06,ITA,124632.0,20996.0,15362.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,452656343806.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-83.0,-39.0,-76.0,-78.0,-66.0,31.0
2020-04-07,ITA,128948.0,21815.0,15887.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-81.0,-38.0,-75.0,-78.0,-67.0,31.0
2020-04-08,ITA,132547.0,22837.0,16523.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-82.0,-37.0,-76.0,-78.0,-67.0,31.0
2020-04-09,ITA,135586.0,24392.0,17127.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,93.25,-81.0,-32.0,-76.0,-78.0,-67.0,32.0
2020-04-10,ITA,139422.0,26491.0,17669.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,90.61,-81.0,-27.0,-76.0,-77.0,-68.0,33.0
2020-04-11,ITA,143626.0,28470.0,18279.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,90.61,-86.0,-42.0,-83.0,-78.0,-62.0,26.0
2020-04-12,ITA,147577.0,30455.0,18849.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-96.0,-94.0,-91.0,-88.0,-66.0,25.0
2020-04-13,ITA,152271.0,32534.0,19468.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-96.0,-93.0,-86.0,-91.0,-90.0,40.0
2020-04-14,ITA,156363.0,34211.0,19899.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-81.0,-41.0,-76.0,-77.0,-65.0,30.0
2020-04-15,ITA,159516.0,35435.0,20465.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-80.0,-38.0,-75.0,-76.0,-64.0,30.0
2020-04-16,ITA,162488.0,37130.0,21067.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-79.0,-37.0,-75.0,-76.0,-63.0,31.0
2020-04-17,ITA,165155.0,38092.0,21645.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-79.0,-34.0,-75.0,-76.0,-63.0,32.0
2020-04-18,ITA,168941.0,40164.0,22170.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-85.0,-48.0,-82.0,-77.0,-58.0,25.0
2020-04-19,ITA,172434.0,42727.0,22745.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-94.0,-82.0,-88.0,-84.0,-58.0,23.0
2020-04-20,ITA,175925.0,44927.0,23227.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-79.0,-48.0,-79.0,-79.0,-61.0,29.0
2020-04-21,ITA,178972.0,47055.0,23660.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-79.0,-45.0,-76.0,-77.0,-61.0,29.0
2020-04-22,ITA,181228.0,48877.0,24114.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,94.58,-79.0,-45.0,-75.0,-76.0,-61.0,30.0
2020-04-23,ITA,183957.0,51600.0,24648.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,94.58,-78.0,-40.0,-73.0,-75.0,-60.0,30.0
2020-04-24,ITA,187327.0,54543.0,25085.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,94.58,-75.0,-27.0,-71.0,-73.0,-60.0,29.0
2020-04-25,ITA,189973.0,57576.0,25549.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,94.58,-93.0,-86.0,-83.0,-83.0,-72.0,28.0
2020-04-26,ITA,192994.0,60498.0,25969.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1727700060.0,0.0,2.0,1.0,1.0,0.0,0.0,94.58,-92.0,-74.0,-85.0,-81.0,-54.0,22.0
2020-04-27,ITA,195351.0,63120.0,26384.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,94.58,,,,,,
2020-04-28,ITA,197675.0,64928.0,26644.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,94.58,,,,,,
2020-04-29,ITA,199414.0,66624.0,26977.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,94.58,,,,,,
2020-04-30,ITA,201505.0,68941.0,27359.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,94.58,,,,,,
2020-01-22,JAM,18.1096,18.1096,18.1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-23,JAM,-77.2975,-77.2975,-77.2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-24,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-25,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-26,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-27,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-28,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-29,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-30,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-31,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.33,,,,,,
2020-02-01,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.33,,,,,,
2020-02-02,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.33,,,,,,
2020-02-03,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.33,,,,,,
2020-02-04,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.33,,,,,,
2020-02-05,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-06,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-07,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-08,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-09,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-10,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-11,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-12,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-13,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-14,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,,,,,,
2020-02-15,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-1.0,-1.0,-4.0,0.0,4.0,1.0
2020-02-16,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,1.0,-2.0,31.0,5.0,3.0,0.0
2020-02-17,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-4.0,-1.0,-11.0,1.0,3.0,1.0
2020-02-18,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-4.0,0.0,-11.0,0.0,2.0,0.0
2020-02-19,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-3.0,-1.0,-8.0,2.0,2.0,1.0
2020-02-20,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-3.0,0.0,-6.0,1.0,1.0,0.0
2020-02-21,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-4.0,-4.0,-4.0,-1.0,2.0,1.0
2020-02-22,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-4.0,-4.0,-6.0,-1.0,3.0,1.0
2020-02-23,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-3.0,-4.0,-4.0,0.0,3.0,1.0
2020-02-24,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-2.0,0.0,-5.0,0.0,2.0,1.0
2020-02-25,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,13.0,15.0,0.0,8.0,-1.0,-2.0
2020-02-26,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,19.44,-27.0,-47.0,1.0,-22.0,-64.0,18.0
